opco,dbTechnology,hostName,variant,tenatnId,dbType,dbVersion,memberStatus,clusterName,port,instanceType,databseRole,isClustered,patchCompliance,env,physMemory,totalCPUs,dbSizeMB,encAtRest,encTechnique,backupMethod,isExternalFacing,sslEnabled,databaseTier,auditCompliance,isDBaaS,dbaasVendor,lastChangeDate
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPMOB079.ip-10-236-141-232.ec2.internal.27079","traditional","4.0.12","Active","REPMOB079","27079","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","6950.046875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPASG141.ip-10-236-132-243.ec2.internal.27141","traditional","4.0.12","Active","REPASG141","27141","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","297.0625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPASG141.ip-10-236-149-29.ec2.internal.27141","traditional","4.0.12","Active","REPASG141","27141","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","297.0625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPASG141.ip-10-236-141-232.ec2.internal.27141","traditional","4.0.12","Active","REPASG141","27141","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","297.0625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPMFW.ip-10-236-132-243.ec2.internal.27025","traditional","4.0.12","Active","REPMFW","27025","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","4450.9921875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPMFW.ip-10-236-149-29.ec2.internal.27025","traditional","4.0.12","Active","REPMFW","27025","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","4450.9921875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPMFW.ip-10-236-141-232.ec2.internal.27025","traditional","4.0.12","Active","REPMFW","27025","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","4450.9921875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPSRC082.ip-10-236-132-243.ec2.internal.27082","traditional","4.0.12","Active","REPSRC082","27082","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","1839.09375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPSRC082.ip-10-236-149-29.ec2.internal.27082","traditional","4.0.12","Active","REPSRC082","27082","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","1839.09375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPSRC082.ip-10-236-141-232.ec2.internal.27082","traditional","4.0.12","Active","REPSRC082","27082","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","1839.09375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPMERO51.ip-10-236-132-243.ec2.internal.27051","traditional","4.0.12","Active","REPMERO51","27051","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","327.74609375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPMERO51.ip-10-236-149-29.ec2.internal.27051","traditional","4.0.12","Active","REPMERO51","27051","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","327.74609375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPMERO51.ip-10-236-141-232.ec2.internal.27051","traditional","4.0.12","Active","REPMERO51","27051","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","327.74609375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPMOB076.ip-10-236-132-243.ec2.internal.27076","traditional","4.0.12","Active","REPMOB076","27076","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","216.8515625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPMOB076.ip-10-236-149-29.ec2.internal.27076","traditional","4.0.12","Active","REPMOB076","27076","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","216.8515625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPMOB076.ip-10-236-141-232.ec2.internal.27076","traditional","4.0.12","Active","REPMOB076","27076","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","216.8515625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPMOB075.ip-10-236-132-243.ec2.internal.27075","traditional","4.0.12","Active","REPMOB075","27075","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","1458.65234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPMOB075.ip-10-236-149-29.ec2.internal.27075","traditional","4.0.12","Active","REPMOB075","27075","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","1458.65234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPMOB075.ip-10-236-141-232.ec2.internal.27075","traditional","4.0.12","Active","REPMOB075","27075","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","1458.65234375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPMER020.ip-10-236-132-243.ec2.internal.27020","traditional","4.0.12","Active","REPMER020","27020","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","4325.5078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPMER020.ip-10-236-149-29.ec2.internal.27020","traditional","4.0.12","Active","REPMER020","27020","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","4325.5078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPMER020.ip-10-236-141-232.ec2.internal.27020","traditional","4.0.12","Active","REPMER020","27020","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","4325.5078125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPGBMA061.ip-10-236-132-243.ec2.internal.27061","traditional","4.0.12","Active","REPGBMA061","27061","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","9495.5859375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPGBMA061.ip-10-236-149-29.ec2.internal.27061","traditional","4.0.12","Active","REPGBMA061","27061","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","9495.5859375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPGBMA061.ip-10-236-141-232.ec2.internal.27061","traditional","4.0.12","Active","REPGBMA061","27061","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","9495.5859375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPMER021.ip-10-236-132-243.ec2.internal.27021","traditional","4.0.12","Active","REPMER021","27021","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","308.12890625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPMER021.ip-10-236-149-29.ec2.internal.27021","traditional","4.0.12","Active","REPMER021","27021","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","308.12890625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPMER021.ip-10-236-141-232.ec2.internal.27021","traditional","4.0.12","Active","REPMER021","27021","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","308.12890625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPRULE044.ip-10-236-132-243.ec2.internal.27044","traditional","4.0.12","Active","REPRULE044","27044","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","177.38671875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPRULE044.ip-10-236-149-29.ec2.internal.27044","traditional","4.0.12","Active","REPRULE044","27044","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","177.38671875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPRULE044.ip-10-236-141-232.ec2.internal.27044","traditional","4.0.12","Active","REPRULE044","27044","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","177.38671875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPAHW104.ip-10-236-132-243.ec2.internal.27104","traditional","4.0.12","Active","REPAHW104","27104","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","179.125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPAHW104.ip-10-236-149-29.ec2.internal.27104","traditional","4.0.12","Active","REPAHW104","27104","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","179.125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPAHW104.ip-10-236-141-232.ec2.internal.27104","traditional","4.0.12","Active","REPAHW104","27104","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","179.125","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPMOB077.ip-10-236-132-243.ec2.internal.27077","traditional","4.0.12","Active","REPMOB077","27077","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","177.8515625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPMOB077.ip-10-236-149-29.ec2.internal.27077","traditional","4.0.12","Active","REPMOB077","27077","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","177.8515625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPMOB077.ip-10-236-141-232.ec2.internal.27077","traditional","4.0.12","Active","REPMOB077","27077","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","177.8515625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPGBP129.ip-10-236-132-243.ec2.internal.27129","traditional","4.2.6","Active","REPGBP129","27129","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","878.66796875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPGBP129.ip-10-236-149-29.ec2.internal.27129","traditional","4.2.6","Active","REPGBP129","27129","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","878.66796875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPGBP129.ip-10-236-141-232.ec2.internal.27129","traditional","4.2.6","Active","REPGBP129","27129","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","878.66796875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPDIG103.ip-10-236-132-243.ec2.internal.27103","traditional","4.0.12","Active","REPDIG103","27103","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","177.09375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPDIG103.ip-10-236-149-29.ec2.internal.27103","traditional","4.0.12","Active","REPDIG103","27103","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","177.09375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPDIG103.ip-10-236-141-232.ec2.internal.27103","traditional","4.0.12","Active","REPDIG103","27103","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","177.09375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPGBM122.ip-10-236-132-243.ec2.internal.27122","traditional","4.0.12","Active","REPGBM122","27122","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","195.29296875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPGBM122.ip-10-236-149-29.ec2.internal.27122","traditional","4.0.12","Active","REPGBM122","27122","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","195.29296875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPGBM122.ip-10-236-141-232.ec2.internal.27122","traditional","4.0.12","Active","REPGBM122","27122","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","195.29296875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPCONTRACTORPAY-.ip-10-236-132-243.ec2.internal.27039","traditional","4.0.12","Active","REPCONTRACTORPAY-","27039","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","178.5390625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPCONTRACTORPAY-.ip-10-236-149-29.ec2.internal.27039","traditional","4.0.12","Active","REPCONTRACTORPAY-","27039","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","178.5390625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPCONTRACTORPAY-.ip-10-236-141-232.ec2.internal.27039","traditional","4.0.12","Active","REPCONTRACTORPAY-","27039","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","178.5390625","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPICE128.ip-10-236-132-243.ec2.internal.27128","traditional","4.0.12","Active","REPICE128","27128","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","185.296875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPICE128.ip-10-236-149-29.ec2.internal.27128","traditional","4.0.12","Active","REPICE128","27128","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","185.296875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPICE128.ip-10-236-141-232.ec2.internal.27128","traditional","4.0.12","Active","REPICE128","27128","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","185.296875","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-132-243.ec2.internal","Enterprise","mongo.rs.REPMER031.ip-10-236-132-243.ec2.internal.27031","traditional","4.0.12","Active","REPMER031","27031","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","1266.109375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-149-29.ec2.internal","Enterprise","mongo.rs.REPMER031.ip-10-236-149-29.ec2.internal.27031","traditional","4.0.12","Active","REPMER031","27031","mongo.rs","SECONDARY","Yes","No","dev","133483876352","16","1266.109375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
"MERCER","mongo","ip-10-236-141-232.ec2.internal","Enterprise","mongo.rs.REPMER031.ip-10-236-141-232.ec2.internal.27031","traditional","4.0.12","Active","REPMER031","27031","mongo.rs","PRIMARY","Yes","No","dev","133483876352","16","1266.109375","YES","unknown","opsMgr","no","NO","unknown","unknown","no","unknown","Wed, 29 Sep 2021 00:00:00 GMT"
